step,damaged_neurons,dead_neurons,healthy_neurons,neurons_total,total_pro_inflammation,total_anti_inflammation,mean_pro_inflammation,mean_anti_inflammation,microglia_total,microglia_M0,microglia_M1,microglia_M2,microglia_LDAM,microglia_DAM,astrocytes_total,astrocytes_A0,astrocytes_A1,astrocytes_A2,total_ld_neurons,total_ld_microglia,total_ld_astrocytes,total_amyloid_patches,average_amyloid_value,amyloid_monomers_population,amyloid_polymers_population,amyloid_plaques_population,microglia_TREM2_mutant,total_neuron_toxic_lipids,neurons_with_toxic_lipids,LDAM_fraction,DAM_fraction,TREM2_mutant_fraction,total_inflammation,mean_inflammation
161,1,0,15,16,277.3675673294483,420.49543851716203,0.25469932720794153,0.38612987926277503,15,1,9,5,4,1,20,2,10,8,1.9778092037234687,31.066444995861183,2.41414465817948,29.880106960763257,0.027438114748175625,29.880106960763257,0.0,0.0,0,11.82490081663795,4,0.26666666666666666,0.06666666666666667,0.0,697.8630058466103,0.6408292064707166
163,1,0,15,16,281.13121865609276,421.6514856183313,0.25815538903222474,0.3871914468487891,15,1,9,5,4,2,20,2,10,8,2.1382530196489995,28.74511609594396,2.289901260725636,30.477709099978522,0.02798687704313914,30.477709099978522,0.0,0.0,0,14.273655775806052,4,0.26666666666666666,0.13333333333333333,0.0,702.7827042744241,0.6453468358810138
165,1,0,15,16,283.17784983388856,422.6902507235179,0.2600347565049482,0.38814531746879516,15,1,9,5,2,0,20,2,10,8,2.2954879592560196,29.170213774025083,2.202930882507945,31.08726328197809,0.028546614584001918,31.08726328197809,0.0,0.0,0,13.559972987015747,4,0.13333333333333333,0.0,0.0,705.8681005574065,0.6481800739737433
167,1,0,15,16,282.11820806051105,426.86396521808,0.2590617153907356,0.39197792949318644,15,1,8,6,2,1,20,2,10,8,2.449578200070899,29.58680949854458,2.1420516177555617,31.709008547617657,0.029117546875681962,31.709008547617657,0.0,0.0,0,12.88197433766496,4,0.13333333333333333,0.06666666666666667,0.0,708.9821732785911,0.651039644883922
169,1,0,15,16,281.46999772855355,430.62299478343914,0.2584664809261282,0.39542974727588537,15,1,8,6,2,0,20,2,10,8,2.6005866360694814,29.995073308573687,2.099436132428893,32.343188718570005,0.029699897813195597,30.34012772825801,2.0030609903119974,0.0,0,12.237875620781711,4,0.13333333333333333,0.0,0.0,712.0929925119926,0.6538962282020135
171,1,0,15,16,280.50884108186017,434.00547591540385,0.25758387610822786,0.3985357905559264,15,1,8,6,2,0,20,2,10,8,2.748574903348092,29.895171842402213,2.069605292700225,32.9900524929414,0.030293895769459504,30.964615780044277,2.025436712897127,0.0,0,11.625981839742625,4,0.13333333333333333,0.0,0.0,714.514316997264,0.6561196666641542
173,1,0,15,16,279.5051337940639,437.04923745338533,0.25666219815800173,0.4013307965595825,15,1,8,6,2,0,20,2,10,8,2.89360340528113,29.297268405554167,2.0487237048901576,33.64985354280023,0.030899773684848697,31.601836110329938,2.0480174324702936,0.0,0,11.044682747755493,4,0.13333333333333333,0.0,0.0,716.5543712474492,0.6579929947175842
175,1,0,15,16,278.7562097757287,439.78827354697194,0.2559744809694478,0.40384598121852333,15,1,8,6,2,0,20,2,10,8,3.0357313371755077,28.711323037443087,2.03410659342311,34.32285061365623,0.031517769158545664,34.32285061365623,0.0,0.0,0,10.492448610367719,4,0.13333333333333333,0.0,0.0,718.5444833227007,0.6598204621879711
177,1,0,15,16,277.87954968127696,442.25314265881684,0.2551694671086106,0.4061094055636518,15,1,8,6,2,0,20,2,10,8,3.175016710431998,26.537096576694225,2.0238746153961773,35.00930762592935,0.032148124541716575,35.00930762592935,0.0,0.0,0,11.487826179849332,5,0.13333333333333333,0.0,0.0,720.1326923400939,0.6612788726722625
179,1,0,15,16,275.6808539855198,444.4713220072232,0.25315046279662057,0.4081463012003886,15,1,8,6,1,0,20,2,10,8,3.311516376223358,26.00635464516034,2.016712230777324,35.70949377844794,0.03279108703255091,35.70949377844794,0.0,0.0,0,10.913434870856864,5,0.06666666666666667,0.0,0.0,720.152175992743,0.6612967639970091
181,1,0,15,16,273.95601808558246,446.46752330245704,0.25156659144681587,0.4099793602410074,15,1,8,6,1,0,20,2,10,8,3.4452860486988905,25.486227552257134,2.0116985615441267,36.4236836540169,0.033446908773201924,36.4236836540169,0.0,0.0,0,10.367763127314019,5,0.06666666666666667,0.0,0.0,720.4235413880394,0.6615459516878233
183,1,0,15,16,269.75198562134005,448.26397462601597,0.24770613922988066,0.41162899414693843,15,2,7,6,1,0,20,2,10,8,3.576380327724913,24.97650300121199,2.0081889930808887,37.15215732709723,0.03411584694866596,35.14593959894347,2.0062177281537577,0.0,0,9.849374970948318,5,0.06666666666666667,0.0,0.0,718.015960247356,0.6593351333768191
185,1,0,15,16,266.2955257634268,449.88381842987786,0.24453216323546995,0.4131164540219264,15,2,7,6,1,0,20,2,10,8,3.7048527211704148,24.47697294118775,2.0057322951566223,37.89520047363918,0.03479816388763928,35.8643916500954,2.0308088235437856,0.0,0,9.356906222400902,5,0.06666666666666667,0.0,0.0,716.1793441933046,0.6576486172573963
187,1,0,15,16,263.57622736114075,451.3415220736303,0.24203510317827434,0.4144550248610012,15,2,7,6,1,0,20,2,10,8,3.830755666747007,23.987433482363993,2.0040126066096353,38.65310448311196,0.03549412716539207,36.59738063384434,2.0557238492676273,0.0,0,8.889060911280856,5,0.06666666666666667,0.0,0.0,714.917749434771,0.6564901280392755
189,1,0,15,16,261.7562973062543,452.65331197519714,0.24036390937213434,0.4156596069561039,15,2,7,6,1,0,20,2,10,8,3.954140553412067,23.207684812716714,2.002808824626745,39.42616657277421,0.036204009708699914,35.340404860943785,4.085761711830418,0.0,0,9.204607865716813,5,0.06666666666666667,0.0,0.0,714.4096092814514,0.6560235163282382
191,1,0,15,16,259.944556911645,453.8337888767757,0.23870023591519285,0.4167436077839997,15,2,7,6,1,0,20,2,10,8,4.075057742343826,21.14353111646238,2.0019661772387214,40.21468990422969,0.03692808990287391,36.02049278393525,4.19419712029444,0.0,0,10.264377472430972,5,0.06666666666666667,0.0,0.0,713.7783457884207,0.6554438436991925
193,0,1,15,16,259.35341705861794,454.8960913088573,0.23815740776732594,0.4177190921109801,15,2,7,6,1,0,20,2,10,8,5.193556587496949,19.920660494133134,2.001376324067105,41.01898370231429,0.03766665170093139,36.77718729111032,4.241796411203952,0.0,0,10.511158598809422,5,0.06666666666666667,0.0,0.0,714.2495083674753,0.655876499878306
195,0,1,15,16,256.701559005989,455.85204243918554,0.23572227640586685,0.41859691684039074,15,2,7,6,0,0,20,2,10,8,5.191455631137267,19.522247284250472,2.0009634268469734,41.839363376360566,0.038419984734950015,37.65476791932564,4.184595457034926,0.0,0,9.98560066886895,5,0.0,0.0,0.0,712.5536014451745,0.6543191932462575
197,0,1,15,16,254.61413088009004,459.95228204875184,0.2338054461708816,0.42236205881428085,15,1,7,7,0,0,20,2,10,8,5.189396693904778,19.131802338565464,2.0006743987928814,42.67615064388778,0.03918838442964902,38.44238921461408,4.233761429273697,0.0,0,9.486320635425502,5,0.0,0.0,0.0,714.5664129288418,0.6561675049851624
199,0,1,15,16,253.0000030859867,463.6423851785383,0.23232323515701256,0.4257505832677119,15,1,7,7,0,0,20,2,10,8,5.18737893541694,18.749166291794154,2.000472079155017,43.529673656765546,0.03997215211824201,39.24613436289975,4.283539293865792,0.0,0,9.012004603654228,5,0.0,0.0,0.0,716.6423882645249,0.6580738184247245
201,0,1,15,16,251.6444499770821,466.96336881942534,0.23107846646196703,0.42880015502242913,15,1,7,7,0,0,20,2,10,8,5.185401532098858,18.374182965958273,2.0003304554085117,44.40026712990086,0.04077159516060685,40.06610873110547,4.334158398795382,0.0,0,8.561404373471515,5,0.0,0.0,0.0,718.6078187965074,0.6598786214843961
203,0,1,15,16,249.9290436222613,469.9521478685897,0.22950325401493232,0.4315446720556379,15,1,7,7,0,0,20,2,10,8,5.183463676847138,18.006699306639106,2.0002313187859584,45.288272472498875,0.04158702706381898,40.9026465319869,4.385625940511963,0.0,0,8.13333415479794,5,0.0,0.0,0.0,719.881191490851,0.6610479260705702
205,0,1,15,16,248.5627298772866,472.6419454450941,0.2282486041113743,0.43401464228199643,15,1,7,7,0,0,20,2,10,8,5.181564578700452,17.646565320506323,2.000161923150171,46.19403792194885,0.04241876760509536,41.86192095129141,4.33211697065744,0.0,0,7.726667447058042,5,0.0,0.0,0.0,721.2046753223807,0.6622632463933708
207,0,1,15,16,244.6192518333955,478.3026621422958,0.22462741215187834,0.43921272923994104,15,1,6,8,0,0,20,2,10,8,5.1797034625167,17.293634014096195,2.0001133462051195,47.117918680387824,0.04326714295719727,42.73230402923902,4.385614651148801,0.0,0,7.340334074705139,5,0.0,0.0,0.0,722.9219139756913,0.6638401413918193
209,0,1,15,16,241.63810834583973,483.40037575725677,0.22188990665366365,0.44389382530510263,15,1,6,8,0,0,20,2,10,8,5.177879568656623,16.947761333814274,2.0000793423435836,48.06027705399558,0.04413248581634121,43.62033916533481,4.439937888660762,0.0,0,6.973317370969882,5,0.0,0.0,0.0,725.0384841030965,0.6657837319587663
211,0,1,15,16,239.27016190507965,487.9881579856892,0.21971548384304834,0.44810666481697814,15,1,6,8,0,0,20,2,10,8,5.176092152673747,16.608806107137987,2.0000555396405084,49.02148259507548,0.045015135532668026,42.43674349731448,6.584739097761016,0.0,0,6.624651502421387,5,0.0,0.0,0.0,727.2583198907689,0.6678221486600264
213,0,1,15,16,237.19058287254222,492.1170052952813,0.2178058612236384,0.45189807648786157,15,1,6,8,0,0,20,2,10,8,5.1743404850105295,16.27662998499523,2.000038877748356,50.001912246977,0.045915438243321394,43.249551445051516,6.752360801925479,0.0,0,6.293418927300318,5,0.0,0.0,0.0,729.3075881678235,0.6697039377114999
215,0,1,15,16,235.97699134547474,499.22131440181096,0.21669145210787397,0.4584217763102029,15,1,6,8,0,0,20,1,10,9,5.1726238507005755,16.451097385295324,1.700027214423849,51.00195049191653,0.046833747008187813,44.089800163648235,6.912150328268302,0.0,0,5.978747980935301,5,0.0,0.0,0.0,735.1983057472858,0.6751132284180769
217,0,1,15,16,231.66115843817164,508.9994922580087,0.21272833649051573,0.4674008193370144,15,1,6,8,0,0,20,1,9,10,5.170941549076821,17.622075437589416,1.1900190500966943,51.91998950175487,0.04767675803650585,44.98993500671221,6.93005449504266,0.0,0,5.679810581888536,5,0.0,0.0,0.0,740.6606506961803,0.6801291558275301
219,0,1,15,16,223.9825919941423,524.5437200397884,0.20567731128938688,0.4816746740493924,15,1,6,8,0,0,20,0,8,12,5.169292893485542,18.769633928837628,0.833013335067686,52.95838929178996,0.04863029319723596,45.87840406248425,7.079985229305711,0.0,0,5.395820052794109,5,0.0,0.0,0.0,748.5263120339307,0.6873519853387793
221,0,1,15,16,219.0335916297491,538.5289932312294,0.2011327746829652,0.49451698184685894,15,1,6,8,1,0,20,0,8,12,5.167677211006088,17.794241250260875,0.5831093345473802,53.813557077625774,0.049415571237489235,46.85039735029627,6.963159727329497,0.0,0,6.646029050154403,5,0.06666666666666667,0.0,0.0,757.5625848609785,0.6956497565298241
223,0,1,15,16,213.30567248960983,551.1121974092111,0.19587297749275467,0.5060718066200286,15,1,6,8,0,0,20,0,8,12,5.166093842176223,17.93835642525566,0.4081765341831662,54.787828219178294,0.05031021875039329,47.78570257846519,7.002125640713096,0.0,0,6.3137275976466825,5,0.0,0.0,0.0,764.417869898821,0.7019447841127833
225,1,1,14,16,209.14733441075364,559.1945549460881,0.1920544852256691,0.5134936225400258,15,1,6,8,0,0,20,0,8,12,5.564542140722955,17.579589296750544,0.28572357392821635,55.88358478356186,0.051316423125401155,48.85360334693825,7.029981436623602,0.0,0,5.998041217764348,5,0.0,0.0,0.0,768.3418893568418,0.7055481077656949
227,1,1,14,16,205.92268343040212,566.4668622764223,0.189093373214327,0.5201715907037854,15,1,6,8,0,0,20,0,8,12,5.755021473298753,17.227997510815534,0.20000650174975146,57.00125647923309,0.05234275158790917,49.80222779522106,7.199028684012033,0.0,0,5.69813915687613,5,0.0,0.0,0.0,772.3895457068244,0.7092649639181123
229,1,1,14,16,204.91411944447873,573.0106235821146,0.18816723548620637,0.5261805542535487,15,1,6,8,0,0,20,0,8,12,5.941691219223036,16.883437560599223,0.14000455122482602,58.14128160881775,0.05338960661966735,50.790855824530716,7.350425784287037,0.0,0,5.413232199032323,5,0.0,0.0,0.0,777.9247430265933,0.7143477897397551
231,1,1,14,16,204.37805341972057,578.8990437819944,0.18767498018339815,0.5315877353370012,15,1,6,8,0,0,20,0,8,12,6.1246275702288315,16.54576880938724,0.0980031858573782,59.3041072409941,0.054457398752060696,51.98903575174561,7.315071489248496,0.0,0,5.142570589080707,5,0.0,0.0,0.0,783.2770972017149,0.7192627155203993
233,1,1,14,16,204.3490654426313,584.1979030935208,0.18764836128799933,0.536453538194234,15,1,6,8,0,0,20,0,8,12,6.303905194214512,16.714853433199494,0.06860223010016474,60.490189385813984,0.055546546727101916,51.07830553582805,9.411883849985939,0.0,0,4.885442059626671,5,0.0,0.0,0.0,788.5469685361521,0.7241018994822334
235,1,1,14,16,205.14214260682277,592.2063307480576,0.18837662314676104,0.5438074662516599,15,1,6,8,1,0,20,0,8,12,6.479597265720479,14.780556364535505,0.04802156107011532,61.69999317353026,0.056657477661643946,52.18021070723433,9.519782466295943,0.0,0,6.161169956645337,5,0.06666666666666667,0.0,0.0,797.3484733548803,0.732184089398421
237,1,1,14,16,204.2231865331216,596.173491961433,0.1875327700028665,0.5474504058415363,15,1,6,8,0,0,20,0,8,12,6.651775495796326,14.484945237244796,0.03361509274908073,62.93399303700087,0.05779062721487683,53.16523920122587,9.768753835774996,0.0,0,5.8531114588130695,5,0.0,0.0,0.0,800.3966784945546,0.7349831758444028
239,1,1,14,16,204.4299922252074,599.7435996462065,0.18772267421965785,0.5507287416402263,15,1,6,8,0,0,20,0,8,12,6.820510161270657,15.195246332499899,0.023530564924356512,64.19267289774089,0.05894643975917437,54.303721529290755,9.888951368450131,0.0,0,5.560455885872416,5,0.0,0.0,0.0,804.1735918714139,0.7384514158598842
241,1,1,14,16,204.32048151890183,602.9564203598336,0.18762211342415228,0.5536789902294156,15,1,6,8,0,0,20,0,8,12,6.9858701334355,15.391341405849902,0.016471395447049557,65.47652635569571,0.060125368554357864,55.465238400836135,10.01128795485958,0.0,0,5.2824330915787945,5,0.0,0.0,0.0,807.2769018787354,0.7413011036535678
243,1,1,14,16,206.39071983908266,605.8477264429978,0.18952315871357453,0.5563340004067931,15,0,7,8,0,0,20,0,8,12,7.1479229061570475,15.083514577732902,0.01152997681293469,66.78605688280962,0.06132787592544501,56.55663898957093,10.2294178932387,0.0,0,5.018311436999855,5,0.0,0.0,0.0,812.2384462820804,0.7458571591203677
245,1,1,14,16,208.39223106174774,608.4480725272131,0.19136109372061316,0.5587218296852278,15,0,7,8,0,0,20,0,8,12,7.3067346234241635,15.281844286178245,0.008070983769054282,68.12177802046583,0.06255443344395392,57.67966667982596,10.44211134063986,0.0,0,4.767395865149862,5,0.0,0.0,0.0,816.8403035889608,0.7500829234058409
247,1,0,14,15,210.32840693607017,614.9282380451243,0.19313903299914617,0.564672394899104,15,0,7,8,0,0,20,0,8,12,2.373861336833089,21.56471616996753,0.005649688638337998,69.48421358087514,0.063805522112833,58.914525990054635,10.569687590820509,0.0,0,4.5290260718923685,5,0.0,0.0,0.0,825.2566449811945,0.7578114278982502
249,1,0,14,15,213.01750959379467,616.6252867054056,0.1956083650999033,0.5662307499590502,15,0,7,8,2,0,20,0,8,12,2.5263841100964277,20.033421846568178,0.003954782046836599,70.87389785249263,0.06508163255508966,56.04571447261054,14.828183379882098,0.0,0,5.822574768297749,5,0.13333333333333333,0.0,0.0,829.6427962992003,0.7618391150589535
251,1,0,14,15,217.30022083907548,614.7774116945398,0.19954106596792973,0.5645338950363084,15,0,7,8,1,0,20,0,9,11,2.6758564278944994,20.132753409636813,0.0027683474327856194,72.29137580954249,0.06638326520619145,57.2668258821941,15.024549927348392,0.0,0,5.531446029882861,5,0.06666666666666667,0.0,0.0,832.0776325336152,0.7640749610042381
253,1,0,14,15,222.65888600030735,613.1141161624911,0.20446178696079645,0.563006534584473,15,0,7,8,2,0,20,0,9,11,2.8223392993366097,19.93009834144408,0.0019378432029499334,73.63520332573333,0.06761726659846953,60.60504654376672,13.030156781966609,0.0,0,6.014873728388719,5,0.13333333333333333,0.0,0.0,835.7730021627984,0.7674683215452694
255,1,0,14,15,226.97485723498966,611.6169508065457,0.20842502960054146,0.5616317270950832,15,0,7,8,2,0,20,0,9,11,2.9658925133498775,19.731496374615197,0.0013564902420649533,75.10790739224801,0.06896961193043895,57.8641254924885,17.24378189975951,0.0,0,6.474130041969283,5,0.13333333333333333,0.0,0.0,838.5918080415354,0.7700567566956247
257,1,0,14,15,235.60071501724065,603.5193097359415,0.21634592747221362,0.5541958767088536,15,0,7,8,2,0,20,0,11,9,3.10657466308288,18.536866447122893,0.0009495431694454674,76.61006554009298,0.07034900416904773,57.23940004495118,19.37066549514179,0.0,0,6.910423539870818,5,0.13333333333333333,0.0,0.0,839.1200247531822,0.7705418041810672
259,1,0,14,15,244.84753041052045,599.4712465646637,0.224837034353095,0.5504786469831623,15,0,7,8,1,0,20,0,11,9,3.2444431698212224,16.566129118180434,0.0006646802186118272,78.14226685089483,0.07175598425242867,60.71630425238321,17.425962598511628,0.0,0,8.084902362877276,5,0.06666666666666667,0.0,0.0,844.3187769751842,0.7753156813362573
261,1,0,14,15,249.42244355720973,594.2063687651942,0.2290380565263634,0.5456440484528872,15,0,7,8,1,0,20,0,11,9,3.379554306424798,15.434806535816827,0.00046527615302827905,79.70511218791273,0.07319110393747726,62.068537624822106,17.63657456309062,0.0,0,8.440657244733412,5,0.06666666666666667,0.0,0.0,843.6288123224039,0.7746821049792505
263,1,0,14,15,255.6326376899853,591.0871112960403,0.23474071413221792,0.5427797165252896,15,0,7,8,1,0,20,0,11,9,3.5119632202963023,14.026110405100491,0.00032569330711979536,81.29921443167098,0.0746549260162268,61.30397541922421,19.995239012446785,0.0,0,9.538624382496742,5,0.06666666666666667,0.0,0.0,846.7197489860257,0.7775204306575074
265,1,0,14,15,252.839117427075,588.2786602269108,0.2321754980964876,0.5402007899237014,15,0,7,8,0,0,20,1,10,9,3.641723955890376,13.745588196998481,0.00022798531498385673,82.92519872030441,0.07614802453655134,58.60058325644628,24.324615463858127,0.0,0,9.061693163371904,5,0.0,0.0,0.0,841.1177776539857,0.772376288020189
267,1,0,14,15,250.99162951074737,585.7509478323641,0.23047899863245855,0.5378796582482682,15,0,7,8,0,0,20,1,10,9,3.768889476772569,13.470676433058511,0.00015958972048869973,84.5837026947105,0.07767098502728237,60.00891155142378,24.57479114328671,0.0,0,8.608608505203309,5,0.0,0.0,0.0,836.7425773431114,0.7683586568807268
269,1,0,14,15,249.77925053270593,583.4759027429245,0.22936570296850867,0.5357905443002061,15,0,7,8,0,0,20,1,10,9,3.8935116872371176,13.20126290439734,0.00011171280434208982,86.27537674860471,0.07922440472782802,61.18404395958582,25.091332789018868,0.0,0,8.178178079943143,5,0.0,0.0,0.0,833.2551532756304,0.7651562472687148
271,0,0,15,15,249.6944094597271,581.4282605653038,0.2292877956471323,0.533910248452988,15,0,7,8,0,0,20,1,10,9,0.8413485804206626,13.937237646309393,7.819896303946287e-05,88.0008842835768,0.08080889282238457,62.60329477616939,25.39758950740741,0.0,0,7.769269175945985,5,0.0,0.0,0.0,831.122670025031,0.7631980441001203
273,0,0,15,15,248.84717660407006,579.5861832212374,0.22850980404414148,0.5322187173748737,15,0,7,8,0,0,20,1,10,9,0.8245216088122493,13.658492893383206,5.4739274127624014e-05,89.76090196924835,0.08242507067883229,61.964943357374565,27.79595861187378,0.0,0,7.380805717148686,5,0.0,0.0,0.0,828.4333598253074,0.7607285214190151
275,0,0,15,15,248.19534984547775,577.9281983417363,0.22791124871026425,0.5306962335553135,15,0,7,8,0,0,20,1,10,9,0.8080311766360043,13.385323035515542,3.831749188933681e-05,91.5561200086333,0.08407357209240891,59.48418053239283,32.07193947624047,0.0,0,7.011765431291251,5,0.0,0.0,0.0,826.123548187214,0.7586074822655777
277,0,0,15,15,251.11587744377883,576.4358990744183,0.23059309223487495,0.5293258944668672,15,0,7,8,0,0,20,0,11,9,0.7918705531032842,13.117616574805231,2.6822244322535766e-05,93.38724240880597,0.0857550435342571,61.04491778837435,32.34232462043161,0.0,0,6.661177159726688,5,0.0,0.0,0.0,827.5517765181971,0.7599189867017422
279,0,0,15,15,254.0375423344612,575.092719177655,0.2332759801051067,0.5280924877664417,15,0,7,8,0,0,20,0,11,9,0.7760331420412185,13.355264243309126,1.8775571025775034e-05,95.25498725698209,0.08747014440494223,60.407242293020005,34.847744963962086,0.0,0,6.3281183017403535,5,0.0,0.0,0.0,829.1302615121162,0.7613684678715484
281,0,0,15,15,251.60400567397997,577.2587489689663,0.23104132752431586,0.5300814958392712,15,0,7,8,0,0,20,0,10,10,0.7605124792003941,13.088158958442945,1.3142899718042524e-05,97.16008700212174,0.08921954729304109,55.68493289081532,41.475154111306416,0.0,0,6.011712386653336,5,0.0,0.0,0.0,828.8627546429462,0.761122823363587
283,0,0,15,15,249.48905690946677,579.2080696759933,0.22909922581218253,0.5318715056712519,15,0,7,8,0,0,20,0,10,10,0.7453022296163863,12.826395779274085,9.200029802629768e-06,99.10328874216417,0.0910039382389019,57.057862013729675,42.0454267284345,0.0,0,5.7111267673206685,5,0.0,0.0,0.0,828.6971265854601,0.7609707314834344
285,1,0,14,15,249.44023344522193,577.587354350559,0.22905439251168222,0.5303832455009725,15,0,7,8,0,0,20,1,10,9,1.1303961850240585,12.569867863688604,6.440020861840838e-06,101.08535451700743,0.09282401700367991,56.34838372504184,44.736970791965604,0.0,0,5.425570428954635,5,0.0,0.0,0.0,827.027587795781,0.7594376380126547
287,1,0,14,15,248.77252737259715,579.5036086900486,0.22844125562221962,0.5321428913590897,15,0,7,8,0,0,20,0,10,10,1.3077882613235774,13.318470506414831,4.508014603288587e-06,103.10706160734759,0.09468049734375353,57.7363294282424,45.3707321791052,0.0,0,5.154291907506903,5,0.0,0.0,0.0,828.2761360626457,0.7605841469813093
289,0,0,14,14,247.55233010216892,581.2281377757552,0.22732078062641775,0.5337264809694722,15,0,7,8,0,0,20,0,10,10,0.7014724960971057,15.144101096286535,3.155610222302011e-06,104.96520283949455,0.09638677946693715,59.08547031710907,45.87973252238548,0.0,0,4.896577312131558,5,0.0,0.0,0.0,828.7804678779241,0.7610472615958899
291,0,0,14,14,246.17014131285134,582.7801161367565,0.22605155308801775,0.535151621796838,15,0,7,8,1,0,20,0,10,10,0.6874430461751636,14.241219074360806,2.2089271556114075e-06,106.55450689628444,0.09784619549704723,60.56926611743894,45.985240778845494,0.0,0,6.17174844652498,5,0.06666666666666667,0.0,0.0,828.9502574496079,0.7612031748848557
293,1,0,13,14,244.3833314976422,584.176800806958,0.22441077272510762,0.5364341605206225,15,0,7,8,0,0,20,0,10,10,1.0736941852516604,14.956394692873591,1.5462490089279854e-06,107.97159703421013,0.09914747202406808,61.90940093457459,46.062196099635536,0.0,0,5.86316102419873,5,0.0,0.0,0.0,828.5601323046002,0.7608449332457301
295,1,0,13,14,244.19453935477873,585.433723076112,0.22423740987582988,0.537588359114887,15,0,7,8,1,0,20,0,10,10,1.2522203015466271,15.657266799016119,1.0823743062495897e-06,109.92702897489434,0.10094309364085798,61.24951351777648,48.677515457117856,0.0,0,5.570002972988793,5,0.06666666666666667,0.0,0.0,829.6282624308907,0.7618257689907169
297,1,0,13,14,244.0783881573547,586.5648610655087,0.22413075129233673,0.5386270533200264,15,0,7,8,1,1,20,0,10,10,1.3271758955156947,16.344121463035798,0.10000075766201438,112.02356955439222,0.1028682916018294,62.54199007828556,49.48157947610666,0.0,0,5.291502824339354,5,0.06666666666666667,0.06666666666666667,0.0,830.6432492228635,0.7627578046123631
299,1,0,13,14,244.00785686594486,587.5841450459344,0.2240659842662487,0.5395630349365789,15,0,7,8,1,1,20,0,10,10,1.4006323776053808,17.01723903377508,0.17000053036341006,113.85604094548006,0.10455100178648306,65.88473711614108,47.97130382933899,0.0,0,5.026927683122386,5,0.06666666666666667,0.06666666666666667,0.0,831.5920019118793,0.7636290192028276
301,1,0,13,14,246.89581031401573,588.502357223714,0.22671791580717698,0.5404062049804536,15,0,7,8,1,1,20,0,10,10,1.5726197300532732,17.67689425309958,0.11900037125438705,116.13316176438968,0.10664202182221275,67.40112705136175,48.73203471302792,0.0,0,4.775581298966266,5,0.06666666666666667,0.06666666666666667,0.0,835.3981675377297,0.7671241207876305
303,1,0,13,14,248.85501639620725,589.3279730480633,0.22851700311864762,0.5411643462332997,15,0,7,8,1,1,20,0,10,10,1.6411673354522076,17.823356368037587,0.18330025987807094,118.45582499967747,0.108774862258657,69.06766232926859,49.38816267040888,0.0,0,4.536802234017952,5,0.06666666666666667,0.06666666666666667,0.0,838.1829894442706,0.7696813493519473
305,1,0,13,14,250.71057389906053,590.0718104376399,0.23022091267131362,0.5418473925047198,15,0,7,8,1,1,20,0,10,10,1.708343988743163,18.466889240676835,0.22831018191464966,120.82494149967103,0.11095035950383014,70.61472007854132,50.2102214211297,0.0,0,4.309962122317055,5,0.06666666666666667,0.06666666666666667,0.0,840.7823843367005,0.7720683051760334
307,1,0,13,14,252.19560868570133,590.7417885193889,0.23158458097860546,0.5424626157202836,15,0,7,8,1,1,20,0,10,10,1.7741771089682998,17.4975514558633,0.25981712734025475,122.93544032966444,0.11288837495836955,70.15475558407897,52.78068474558548,0.0,0,5.614464016201202,5,0.06666666666666667,0.06666666666666667,0.0,842.9373972050903,0.7740471966988891
309,1,0,13,14,253.85141352368487,591.345112597965,0.23310506292349392,0.5430166323213637,15,0,7,8,1,1,20,0,10,10,1.8386935667889337,17.847600426746034,0.2818719891381784,124.06814913625773,0.11392851160354245,73.95516272089549,45.96446233616661,4.1485240791956315,0,6.093740815391142,5,0.06666666666666667,0.06666666666666667,0.0,845.1965261216499,0.7761216952448575
311,2,0,12,14,254.81952846256925,591.888772101332,0.23399405735773118,0.5435158605154564,15,0,7,8,1,1,20,0,10,10,2.301919695453155,18.490648418211112,0.2973103923967249,125.5295121189829,0.115270442717156,73.60749840867294,47.72072431480265,4.201289395507298,0,5.789053774621584,5,0.06666666666666667,0.06666666666666667,0.0,846.7083005639013,0.7775099178731876
313,1,0,12,13,256.33861246080426,592.37818676298,0.2353889921586816,0.5439652771009917,15,0,7,8,1,1,20,0,10,10,2.053075118298251,20.031862167444686,0.20811727467770744,127.42810236136255,0.11701386810042474,79.18055671663778,43.99262766580583,4.254917978918945,0,5.499601085890505,5,0.06666666666666667,0.06666666666666667,0.0,848.7167992237843,0.7793542692596733
315,1,0,12,13,253.81918868695146,592.8173702877444,0.23307547170518958,0.5443685677573411,15,0,7,8,1,1,20,0,10,10,2.212013615932286,20.631224924095793,0.14568209227439521,129.97666440858978,0.11935414546243323,78.94203826435509,46.72520187671654,4.309424267518165,0,5.224621031595979,5,0.06666666666666667,0.06666666666666667,0.0,846.6365589746958,0.7774440394625307
317,1,0,12,13,251.804203693503,593.2117087327127,0.23122516408953445,0.5447306783587812,15,0,7,8,1,1,20,0,10,10,2.36777334361364,21.218600425613875,0.10197746459207666,132.3721976967616,0.12155390054799044,78.46976498109923,49.41226228157523,4.490170434087128,0,4.9633899800161805,5,0.06666666666666667,0.06666666666666667,0.0,845.0159124262158,0.7759558424483156
319,1,0,12,13,250.22699864386544,593.5659411454006,0.2297768582588296,0.5450559606477509,15,0,7,8,1,1,20,0,10,10,2.520417876741367,21.7942284171016,0.07138422521445367,134.40764165069683,0.12342299508787588,82.17780184104348,47.68367813847929,4.546161671174048,0,4.715220481015371,5,0.06666666666666667,0.06666666666666667,0.0,843.792939789266,0.7748328189065805
