step,damaged_neurons,dead_neurons,healthy_neurons,neurons_total,total_pro_inflammation,total_anti_inflammation,mean_pro_inflammation,mean_anti_inflammation,microglia_total,microglia_M0,microglia_M1,microglia_M2,microglia_LDAM,microglia_DAM,astrocytes_total,astrocytes_A0,astrocytes_A1,astrocytes_A2,total_ld_neurons,total_ld_microglia,total_ld_astrocytes,total_amyloid_patches,average_amyloid_value,amyloid_monomers_population,amyloid_polymers_population,amyloid_plaques_population,microglia_TREM2_mutant,total_neuron_toxic_lipids,neurons_with_toxic_lipids,LDAM_fraction,DAM_fraction,TREM2_mutant_fraction,total_inflammation,mean_inflammation
163,2,0,15,17,245.0710667698394,487.7098710572653,0.22504230190067898,0.4478511212647064,15,3,6,6,3,0,20,2,9,9,6.605766706170306,39.32488584091231,2.0001983801182877,25.56558089699586,0.023476199170795096,25.56558089699586,0.0,0.0,0,4.732616781218909,6,0.2,0.0,0.0,732.7809378271047,0.6728934231653854
165,2,0,15,17,244.4542068407962,490.390737732452,0.224475855684845,0.4503128904797539,15,2,6,7,3,0,20,2,9,9,6.873651372046901,39.73838812409406,2.0001388660828017,26.07689251493578,0.023945723154211,26.07689251493578,0.0,0.0,0,4.9234859421579635,6,0.2,0.0,0.0,734.8449445732482,0.6747887461645989
167,2,0,15,17,243.67348866199853,492.80308991462493,0.22375894275665614,0.4525280899124196,15,2,6,7,3,0,20,2,9,9,7.136178344605963,40.24362036161218,2.000097206257961,26.598430365234492,0.024424637617295217,26.598430365234492,0.0,0.0,0,4.9623116450500655,6,0.2,0.0,0.0,736.4765785766235,0.6762870326690757
169,2,0,15,17,244.77816585879998,496.59378783455844,0.22477333871331495,0.45600898791052197,15,2,6,7,3,0,20,2,9,9,7.393454777713844,40.63874795437994,2.0000680443805727,27.130398972539183,0.024913130369641122,27.130398972539183,0.0,0.0,0,5.141696062797561,6,0.2,0.0,0.0,741.3719536933584,0.6807823266238369
171,2,0,15,17,243.22201364803288,498.385005456831,0.2233443651497088,0.4576538158464931,15,2,6,7,3,0,20,2,9,9,7.645585682159567,40.275972995292335,2.000047631066401,27.673006951989965,0.025411392977033945,27.673006951989965,0.0,0.0,0,5.264611259657683,6,0.2,0.0,0.0,741.6070191048639,0.6809981809962019
173,2,0,15,17,242.60421582708892,499.996699131554,0.22277705769245998,0.45913379167268503,15,2,6,7,3,0,20,2,9,9,7.892673968516376,40.67045353538649,2.0000333417464806,28.22646709102976,0.02591962083657462,28.22646709102976,0.0,0.0,0,5.428880696674799,6,0.2,0.0,0.0,742.600914958643,0.681910849365145
175,1,1,15,17,242.63826687418396,501.44682937435107,0.22280832587161062,0.46046540805725533,15,2,6,7,3,1,20,2,9,9,9.134820489146048,41.15704446467876,2.0000233392225364,28.790996432850356,0.026438013253306112,28.790996432850356,0.0,0.0,0,5.442436661841058,6,0.2,0.06666666666666667,0.0,744.085096248535,0.6832737339288659
177,1,1,15,17,242.64834643083663,504.37165046371774,0.22281758166284354,0.463151194181559,15,2,6,7,3,1,20,2,9,9,9.25148140118992,40.88390357538519,2.0000163374557753,29.366816361507365,0.026966773518372237,29.366816361507365,0.0,0.0,0,5.455314828749005,7,0.2,0.06666666666666667,0.0,747.0199968945544,0.6859687758444025
179,1,1,15,17,242.0223243381953,507.00360927538935,0.2222427220736412,0.4655680525944806,15,2,6,7,3,1,20,2,9,9,9.365809094992915,39.86622550387749,2.000011436219043,29.95415268873751,0.02750610898873968,29.95415268873751,0.0,0.0,0,5.467549087311554,7,0.2,0.06666666666666667,0.0,749.0259336135846,0.6878107746681218
181,1,1,15,17,245.59966598617305,505.9969996669774,0.22552770063009464,0.4646437095197221,15,2,6,7,3,0,20,2,10,8,9.477850234919849,38.76890099379994,2.00000800535333,30.553235742512264,0.028056231168514474,30.553235742512264,0.0,0.0,0,5.621671632945977,7,0.2,0.0,0.0,751.5966656531505,0.6901714101498168
183,1,0,15,16,246.69035400888433,504.3706859497951,0.22652925069686347,0.46315030849384303,15,2,6,7,3,0,20,2,10,8,4.619784460708605,43.26138906526358,2.000005603747331,31.164300457362508,0.028617355791884763,31.164300457362508,0.0,0.0,0,5.625588051298678,7,0.2,0.0,0.0,751.0610399586794,0.6896795591907066
185,1,0,15,16,249.813286407844,500.3916569285628,0.22939695721565107,0.45949647100878127,15,2,6,7,4,0,20,2,10,8,4.727388771494433,42.94616128395831,2.0000039226231316,31.78758646650975,0.029189702907722454,31.78758646650975,0.0,0.0,0,5.629308648733744,7,0.26666666666666666,0.0,0.0,750.2049433364068,0.6888934282244323
187,1,0,15,16,251.73996536560315,496.8101699967965,0.23116617572599005,0.4562076859474715,15,2,6,7,4,0,20,2,10,8,4.832840996064545,41.68723805827915,2.000002745836192,32.423338195839946,0.029773496965876903,32.423338195839946,0.0,0.0,0,5.870343216297056,7,0.26666666666666666,0.0,0.0,748.5501353623997,0.6873738616734616
189,1,0,15,16,253.98076121084796,493.58629816815767,0.23322383949572814,0.4532472894106131,15,2,6,7,4,0,20,2,10,8,4.936184176143254,41.20349329711356,2.0000019220853344,33.07180495975675,0.03036896690519444,33.07180495975675,0.0,0.0,0,6.146826055482203,7,0.26666666666666666,0.0,0.0,747.5670593790056,0.6864711289063412
191,1,0,15,16,256.035543914104,490.68429060858256,0.2351106922994527,0.4505824523494789,15,2,6,7,4,0,20,2,10,8,5.037460492620389,40.82942343117129,2.0000013454597343,33.73324105895189,0.030976346243298338,31.710038710513217,2.023202348438667,0.0,0,6.219484752708093,7,0.26666666666666666,0.0,0.0,746.7198345226866,0.6856931446489316
193,1,0,15,16,255.52289288097182,486.4520613525547,0.23463993836636532,0.4466961077617582,15,2,6,7,4,0,20,2,10,8,5.136711282767981,39.81283496254787,2.000000941821814,34.407905880130926,0.031595873168164305,32.36660077015685,2.041305109974073,0.0,0,6.1935105150726875,7,0.26666666666666666,0.0,0.0,741.9749542335265,0.6813360461281235
195,1,0,15,16,259.9711370589796,485.8827310209472,0.23872464376398495,0.44617330672263283,15,2,6,7,4,0,20,2,10,8,5.233977057112622,39.56657826329691,2.00000065927527,35.09606399773354,0.03222779063152758,33.03630934920333,2.0597546485302134,0.0,0,6.121334989319053,7,0.26666666666666666,0.0,0.0,745.8538680799268,0.6848979504866177
197,1,0,15,16,259.8501043550793,488.74501620286736,0.23861350262174405,0.44880166777122804,15,2,6,7,4,0,20,2,9,9,5.329297515970369,40.07524669803097,2.000000461492689,35.79798527768821,0.03287234644415814,31.718707801424706,4.079277476263506,0.0,0,6.1002682398531,7,0.26666666666666666,0.0,0.0,748.5951205579466,0.6874151703929721
199,0,0,16,16,260.97252694509166,491.32076169842315,0.23964419370531834,0.4511669069774317,15,2,6,7,4,0,20,2,9,9,1.4461340834229353,42.07374176407035,2.000000323044882,34.677944983241986,0.03184384295981817,34.677944983241986,0.0,0.0,0,6.080254827860445,7,0.26666666666666666,0.0,0.0,752.2932886435149,0.6908111006827501
201,0,0,16,16,261.60010317059414,493.6399777003621,0.24022048041376873,0.4532965819103417,15,2,6,7,4,0,20,2,9,9,1.4172114017544766,43.38226692878894,2.0000002261314176,35.37150388290681,0.032480719819014514,35.37150388290681,0.0,0.0,0,5.9187420864674225,7,0.26666666666666666,0.0,0.0,755.2400808709563,0.6935170623241105
203,0,0,16,16,260.04780044549017,498.96829625745045,0.23879504173139593,0.4581894364163916,15,0,7,8,4,0,20,2,9,9,1.388867173719387,44.36462159021316,2.0000001582919924,36.07893396056495,0.03313033421539482,36.07893396056495,0.0,0.0,0,6.192804982144051,7,0.26666666666666666,0.0,0.0,759.0160967029406,0.6969844781477875
205,1,0,15,16,259.4228301171904,503.7578342078912,0.2382211479496698,0.46258754289062554,15,0,7,8,4,0,20,2,9,9,1.7610898302449993,46.077329158408894,2.0000001108043945,36.800512639776244,0.0337929408997027,36.800512639776244,0.0,0.0,0,6.453164733036848,7,0.26666666666666666,0.0,0.0,763.1806643250816,0.7008086908402953
207,1,0,15,16,260.18947360429115,506.4495410111659,0.2389251364594042,0.46505926630961053,15,0,7,8,5,1,20,2,9,9,1.8258680336400994,46.255782575240715,2.100000077563076,37.536522892571774,0.034468799717696764,37.536522892571774,0.0,0.0,0,6.700506496385006,7,0.3333333333333333,0.06666666666666667,0.0,766.639014615457,0.7039844027690147
209,1,0,15,16,264.2449825096332,505.498852329213,0.2426492034064584,0.464186273947854,15,0,7,8,5,1,20,2,10,8,1.9893506729672974,45.7806669237359,2.0700000542941535,38.287253350423214,0.0351581757120507,38.287253350423214,0.0,0.0,0,6.792981171565755,7,0.3333333333333333,0.06666666666666667,0.0,769.7438348388462,0.7068354773543124
211,0,1,15,16,268.66745998419526,504.64324420677895,0.2467102479193712,0.46340059155810737,15,0,7,8,5,1,20,2,10,8,2.9632068595079515,45.86505358526118,2.0490000380059072,39.05299841743167,0.03586133922629171,39.05299841743167,0.0,0.0,0,7.070832112987467,7,0.3333333333333333,0.06666666666666667,0.0,773.3107041909742,0.7101108394774786
213,0,1,15,16,272.1212612672097,503.8733217541733,0.24988178261451766,0.46269359206076516,15,0,7,8,5,1,20,2,10,8,2.9375859223177923,46.04775251355595,2.0343000266041353,39.83405838578031,0.03657856601081755,39.83405838578031,0.0,0.0,0,7.287290507338092,7,0.3333333333333333,0.06666666666666667,0.0,775.994583021383,0.7125753746752828
215,0,1,15,16,276.3335439314303,503.1805932873231,0.2537498107726633,0.4620574777661369,15,0,8,7,5,1,20,3,9,8,2.9124774038714367,46.97679746328483,2.0240100186228944,40.630739553495914,0.037310137331033895,40.630739553495914,0.0,0.0,0,7.4929259819711875,7,0.3333333333333333,0.06666666666666667,0.0,779.5141372187534,0.7158072885388003
217,0,1,15,16,273.0048333977877,504.17355749782945,0.2506931436159667,0.4629692906316157,15,0,7,8,4,1,20,3,9,8,2.8878710557940077,47.13726151401913,2.016807013036026,41.44335434456583,0.03805634007765458,41.44335434456583,0.0,0.0,0,7.688279682872627,7,0.26666666666666666,0.06666666666666667,0.0,777.1783908956172,0.7136624342475824
219,0,1,15,16,276.15584395645806,503.45191913086546,0.253586633568832,0.4623066291376175,15,0,8,7,4,1,20,3,9,8,2.863756834678128,48.04451628373875,2.0117649091252185,42.27222143145714,0.03881746687920766,42.27222143145714,0.0,0.0,0,7.873865698728996,7,0.26666666666666666,0.06666666666666667,0.0,779.6077630873235,0.7158932627064495
221,0,1,15,16,274.9742366083827,501.18341672243224,0.25250159468171046,0.4602235231610948,15,0,8,7,3,1,20,3,9,8,2.8401248979845652,48.38362595806397,2.0082354363876527,43.117665860086284,0.03959381621679181,43.117665860086284,0.0,0.0,0,7.765172413792546,7,0.2,0.06666666666666667,0.0,776.1576533308149,0.7127251178428053
223,0,1,15,16,272.0436512995028,497.5220612933927,0.2498105154265407,0.45686139696362965,15,1,8,6,3,1,20,3,9,8,2.816965600024874,48.81595343890269,2.005764805471357,43.98001917728801,0.040385692541127644,43.98001917728801,0.0,0.0,0,7.519413793102918,7,0.2,0.06666666666666667,0.0,769.5657125928956,0.7066719123901704
225,0,1,15,16,269.78674786329384,494.2271455524435,0.24773806048052693,0.4538357626744201,15,1,8,6,3,1,20,3,9,8,2.7942694880243764,49.239634370124634,2.0040353638299497,44.85961956083377,0.0411934063919502,44.85961956083377,0.0,0.0,0,7.285943103447772,7,0.2,0.06666666666666667,0.0,764.0138934157374,0.7015738231549471
227,0,1,15,16,271.55621204260893,491.26270378685683,0.24936291280313033,0.4511135939273249,15,1,8,6,3,1,20,2,10,8,2.7720272982638887,50.40484168272214,2.0028247546809648,45.75681195205045,0.04201727451978921,45.75681195205045,0.0,0.0,0,7.064145948275383,7,0.2,0.06666666666666667,0.0,762.8189158294658,0.7004765067304553
229,0,1,15,16,277.51172274845067,488.59567548836037,0.2548317013300741,0.44866453212888924,15,0,9,6,3,1,20,2,10,8,2.7502299522986107,52.19674484906769,2.0019773282766753,46.67194819109146,0.042857620010185,46.67194819109146,0.0,0.0,0,6.995938650861613,7,0.2,0.06666666666666667,0.0,766.107398236811,0.7034962334589634
231,0,1,15,16,281.1405668461601,486.1817457559782,0.25816397322879714,0.4464478840734419,15,0,9,6,3,1,20,2,10,8,2.7288685532526387,51.70280995208634,2.001384129793673,47.60538715491329,0.043714772410388694,47.60538715491329,0.0,0.0,0,6.931141718318532,7,0.2,0.06666666666666667,0.0,767.3223126021383,0.7046118573022391
233,0,1,15,16,284.5368580655216,484.0090887662043,0.26128269794813735,0.4444527904189204,15,0,9,6,3,1,20,2,10,8,2.707934382187586,51.96875375304461,2.000968890855571,48.557494898011555,0.04458906785859647,48.557494898011555,0.0,0.0,0,6.869584632402605,7,0.2,0.06666666666666667,0.0,768.5459468317258,0.7057354883670577
235,0,1,15,16,287.0910030483159,482.05358189168066,0.26362810197274184,0.4426570999923606,15,0,9,6,3,1,20,2,10,8,2.687418894543834,51.379378677983716,2.0006782235988996,49.52864479597178,0.04548084921576839,49.52864479597178,0.0,0.0,0,6.953605400782474,8,0.2,0.06666666666666667,0.0,769.1445849399965,0.7062852019651025
237,0,1,15,16,289.489201259214,477.0535140021601,0.265830304186606,0.4380656694234712,15,1,9,5,3,1,20,2,10,8,2.6673137166529575,51.651791104424035,2.0004747565192296,50.519217691891214,0.04639046620008376,50.519217691891214,0.0,0.0,0,6.890925130743351,8,0.2,0.06666666666666667,0.0,766.542715261374,0.7038959736100772
239,0,1,15,16,288.9571694229078,472.55334453191335,0.2653417533727344,0.4339332823984512,15,1,9,5,2,1,20,2,10,8,2.647610642319898,50.41875528233555,2.0003323295634607,51.529602045729035,0.047318275524085435,51.529602045729035,0.0,0.0,0,6.831378874206182,8,0.13333333333333333,0.06666666666666667,0.0,761.5105139548211,0.6992750357711857
241,0,1,15,16,288.4232702957173,468.50308657551227,0.2648514878748552,0.4302140372594236,15,1,9,5,2,1,20,2,10,8,2.6283016294735,49.31038017668884,2.0002326306944225,52.56019408664362,0.048264641034567145,52.56019408664362,0.0,0.0,0,6.632309930495873,8,0.13333333333333333,0.06666666666666667,0.0,756.9263568712296,0.6950655251342788
243,0,1,15,16,291.0119929736014,461.4827516286098,0.2672286436855844,0.42376744869477484,15,1,9,5,2,1,20,2,11,7,2.6093787968840303,48.32417257315506,2.000162841486096,53.611397968376494,0.049229933855258486,53.611397968376494,0.0,0.0,0,6.300694433971079,8,0.13333333333333333,0.06666666666666667,0.0,752.4947446022112,0.6909960923803593
245,0,1,15,16,286.6801063602984,461.6443498228405,0.2632507863730931,0.4239158400577048,15,1,7,7,2,1,20,2,11,7,2.5908344209463494,47.35768912169196,2.0001139890402673,54.68362592774403,0.050214532532363666,54.68362592774403,0.0,0.0,0,5.985659712272525,8,0.13333333333333333,0.06666666666666667,0.0,748.3244561831389,0.6871666264307978
247,0,1,15,16,278.91369281116016,465.16802427427956,0.2561190934905052,0.42715153744194634,15,1,7,7,2,1,20,2,10,8,2.572660932527423,46.41053533925812,2.000079792328187,55.7772984462989,0.05121882318301093,55.7772984462989,0.0,0.0,0,5.686376726658898,8,0.13333333333333333,0.06666666666666667,0.0,744.0817170854398,0.6832706309324516
249,0,1,15,16,272.8257887837251,468.33916866102163,0.25052873166549594,0.43006351575851387,15,1,7,7,2,1,20,2,10,8,2.5548509138768742,45.38232463247296,2.0000558546297307,56.892844415224886,0.05224319964667115,56.892844415224886,0.0,0.0,0,5.544557890325953,8,0.13333333333333333,0.06666666666666667,0.0,741.1649574447467,0.6805922474240098
251,0,1,15,16,264.30935967547305,474.5680393711911,0.2427083192612241,0.4357833235731782,15,1,7,7,2,0,20,2,9,9,2.537397095599337,45.224678139823496,2.0000390982408116,58.03070130352939,0.05328806363960458,58.03070130352939,0.0,0.0,0,5.267329995809654,8,0.13333333333333333,0.0,0.0,738.8773990466641,0.6784916428344023
253,0,1,15,16,259.29253181394677,476.79886704768774,0.23810149845174175,0.43783183383626056,15,1,7,7,2,0,20,3,9,8,2.5202923536873496,44.32018457702702,2.000027368768568,59.19131532959996,0.05435382491239666,59.19131532959996,0.0,0.0,0,5.003963496019171,8,0.13333333333333333,0.0,0.0,736.0913988616345,0.6759333322880023
255,0,1,15,16,251.71114449402597,482.181459176471,0.23113971027917904,0.44277452633284753,15,1,7,7,2,0,20,3,8,9,2.5035297066136026,43.433780885486485,2.000019158137998,60.37514163619197,0.0554409014106446,60.37514163619197,0.0,0.0,0,4.7537653212182125,8,0.13333333333333333,0.0,0.0,733.892603670497,0.6739142366120265
257,0,1,15,16,250.84571775314214,483.65064241225093,0.23034501171087432,0.4441236385787428,15,1,7,7,2,0,20,3,9,8,2.4871023124813307,43.31510526777676,2.0000134106965985,61.58264446891581,0.05654971943885749,61.58264446891581,0.0,0.0,0,4.516077055157302,8,0.13333333333333333,0.0,0.0,734.4963601653931,0.6744686502896171
259,0,1,15,16,250.55705642643977,484.9727606689666,0.2300799416220751,0.44533770493018054,15,1,7,7,2,0,20,3,9,8,2.471003466231704,43.19880316242122,2.000009387487619,62.81429735829413,0.05768071382763464,60.78663591040906,2.0276614478850674,0.0,0,4.290273202399437,8,0.13333333333333333,0.0,0.0,735.5298170954063,0.6754176465522557
261,0,1,15,16,249.93014940937667,486.1625233993595,0.22950426943009794,0.44643023268995363,15,1,7,7,2,0,20,3,9,8,2.45522659690707,42.3348270991728,2.0000065712413333,64.07058330546002,0.058834328104187344,62.0110425709191,2.0595407345408967,0.0,0,4.075759542279465,8,0.13333333333333333,0.0,0.0,736.0926728087361,0.6759345021200516
263,0,1,15,16,249.43121576787325,483.99316904528246,0.2290461118162289,0.4444381717587534,15,2,7,6,2,0,20,3,9,8,2.4397652649689285,41.48813055718934,2.0000045998689333,65.3519949715692,0.060011014666271074,63.26007970826991,2.091915263299289,0.0,0,3.8719715651654916,8,0.13333333333333333,0.0,0.0,733.4243848131557,0.6734842835749822
265,1,1,14,16,243.87709883351062,488.79061214205683,0.22394591261112085,0.4488435373205297,15,2,7,6,2,0,20,2,8,10,2.82461315966955,40.65836794604555,2.0000032199082534,66.65903487100059,0.061211234959596496,62.51315253001334,4.145882340987244,0.0,0,3.678372986907217,8,0.13333333333333333,0.0,0.0,732.6677109755674,0.6727894499316505
267,1,1,14,16,242.5682305562273,489.86817571174015,0.2227440133665999,0.44983303554797077,15,2,8,5,2,0,20,2,8,10,3.001764096476159,39.845200587124644,2.000002253935777,67.99221556842059,0.06243545965878842,63.88953086002016,4.102684708400448,0.0,0,3.4944543375618555,8,0.13333333333333333,0.0,0.0,732.4364062679674,0.6725770489145707
269,1,1,14,16,246.42098979085972,487.4628504166061,0.22628190063439826,0.4476242887204831,15,2,8,5,2,0,20,2,9,9,3.1753720145466358,39.79829657538215,2.000001577755044,69.35205987978901,0.06368416885196419,65.25012551579792,4.101934363991094,0.0,0,3.3197316206837626,8,0.13333333333333333,0.0,0.0,733.8838402074658,0.6739061893548813
271,1,1,14,16,249.1032766584135,485.29792779694475,0.22874497397466806,0.44563629733420085,15,2,8,5,2,0,20,2,9,9,3.245507774255703,39.00233064387451,2.100001104428531,70.73910107738479,0.06495785222900348,64.56413891348492,6.174962163899865,0.0,0,3.1537450396495745,8,0.13333333333333333,0.0,0.0,734.4012044553583,0.6743812713088689
273,1,1,14,16,251.6828237446603,483.3507201848456,0.23111370408141443,0.44384822790160294,15,2,8,5,2,0,20,2,9,9,3.314240818770589,38.97228403099702,2.1700007730999715,72.1538830989325,0.06625700927358356,61.86095938092006,10.292923718012434,0.0,0,2.9960577876670955,8,0.13333333333333333,0.0,0.0,735.0335439295059,0.6749619319830173
275,0,1,14,15,253.07230921796406,481.59905362642974,0.2323896319724188,0.4422397186652247,15,2,8,5,2,0,20,2,9,9,2.35202281487006,40.391385684586375,2.11900054116998,72.67896076091114,0.06673917425244365,64.276129131311,8.402831629600152,0.0,0,1.2549456256689786,7,0.13333333333333333,0.0,0.0,734.6713628443938,0.6746293506376435
277,0,1,14,15,251.54514229574022,480.0217430117318,0.23098727483539047,0.44079131589690707,15,2,8,5,2,0,20,2,9,9,2.338625558572659,39.58355797089465,2.083300378818986,74.13253997612937,0.06807395773749253,67.60045932222789,6.532080653901482,0.0,0,1.1921983443855297,7,0.13333333333333333,0.0,0.0,731.566885307472,0.6717785907322975
279,0,1,14,15,250.3571095771766,478.6015617414992,0.22989633569988668,0.4394872008645539,15,2,8,5,2,0,20,2,9,9,2.325496247401206,38.79188681147676,2.05831026517329,75.61519077565195,0.06943543689224238,67.0714436423022,8.543747133349758,0.0,0,1.1325884271662532,7,0.13333333333333333,0.0,0.0,728.9586713186758,0.6693835365644406
281,0,0,14,14,250.22791488788707,477.322943862239,0.22977769962156755,0.43831307976330486,15,2,8,5,2,0,20,2,9,9,0.6304695224531816,40.19820907524722,2.0408171856213033,77.127494591165,0.07082414563008724,68.45696825540705,8.670526335757943,0.0,0,1.0759590058079405,7,0.13333333333333333,0.0,0.0,727.550858750126,0.6680907793848724
283,0,0,14,14,246.44578682742798,476.1718365922048,0.22630467109956656,0.43725604829403564,15,2,8,5,2,0,20,2,9,9,0.6178601320041179,39.394244893742275,2.0285720299349124,78.67004448298829,0.07224062854268896,65.70051803643649,12.969526446551802,0.0,0,1.0221610555175433,7,0.13333333333333333,0.0,0.0,722.6176234196328,0.6635607193936022
285,0,0,14,14,243.41954171465474,475.1355620178884,0.22352574996754337,0.4363044646628911,15,2,8,5,2,1,20,2,9,9,0.6055029293640356,38.606359995867436,2.0200004209544384,80.24344537264807,0.07368544111354276,67.08283896081187,13.160606411836206,0.0,0,0.9710530027416661,7,0.13333333333333333,0.06666666666666667,0.0,718.5551037325431,0.6598302146304345
287,0,0,14,14,247.5020137550596,470.9626887170325,0.2272745764509271,0.432472625084511,15,2,9,4,2,1,20,2,9,9,0.5933928707767548,39.234232795950085,2.014000294668107,81.84831428010104,0.07515914993581363,68.49359581774736,13.354718462353675,0.0,0,1.0650003526045828,7,0.13333333333333333,0.06666666666666667,0.0,718.4647024720921,0.6597472015354381
289,0,0,14,14,251.2325901092534,470.4469134866523,0.23070026639968175,0.4319990022834273,15,1,9,5,2,1,20,2,9,9,0.5815250133612196,41.34954814003108,2.0098002062676747,80.73128056570306,0.07413340731469518,74.10682699308094,6.624453572622121,0.0,0,1.1542503349743536,7,0.13333333333333333,0.06666666666666667,0.0,721.6795035959058,0.662699268683109
291,0,0,14,14,257.49083790349744,466.60755298536986,0.23644705041643474,0.4284734187193479,15,1,9,5,2,1,20,2,10,8,0.5698945130939953,42.572557177230465,2.0068601443873724,81.42790617701712,0.07477310025437753,74.97782307631005,6.450083100707072,0.0,0,1.381537818225636,7,0.13333333333333333,0.06666666666666667,0.0,724.0983908888672,0.6649204691357826
293,0,0,14,14,266.4185070866213,463.15198487248836,0.2446450937434539,0.4253002615908984,15,1,9,5,3,1,20,2,10,8,0.5584966228321153,42.92110603368586,2.0048021010711605,83.05646430055748,0.07626856225946509,76.50738890296921,6.549075397588249,0.0,0,1.739960927314354,7,0.2,0.06666666666666667,0.0,729.5704919591096,0.6699453553343523
295,0,0,14,14,274.36101193897184,460.041843895836,0.2519384866289916,0.42244430109810466,15,1,9,5,3,1,20,2,10,8,0.5473266903754731,44.66268391301214,2.0033614707498124,84.71759358656863,0.07779393350465438,75.94993648859318,8.767657097975436,0.0,0,2.1279628809486364,7,0.2,0.06666666666666667,0.0,734.4028558348078,0.6743827877270963
297,0,0,14,14,280.26049791843224,457.2425977146949,0.2573558291262004,0.4198738271025665,15,1,9,5,3,1,20,2,10,8,0.5363801565679636,45.619430234751896,2.0023530295248686,86.4119454583,0.07934981217474747,77.61902827644154,8.79291718185845,0.0,0,2.544064736901204,7,0.2,0.06666666666666667,0.0,737.5030956331271,0.677229656228767
299,0,0,14,14,284.5809391432503,454.7231646811397,0.2613231764400829,0.41756029814613377,15,1,9,5,3,1,20,2,10,8,0.5256525534366043,45.90704163005686,2.0016471206674082,88.14018436746599,0.08093680841824241,81.29475096710826,6.845433400357732,0.0,0,2.8443615000561437,7,0.2,0.06666666666666667,0.0,739.30410382439,0.6788834745862167
301,0,0,14,14,288.87184750414184,452.45556952173007,0.2652634045033442,0.4154780252724794,15,1,9,5,3,1,20,2,10,8,0.5151395023678722,47.58890079745573,2.001152984467186,89.90298805481532,0.08255554458660727,80.94522979681659,8.957758257998723,0.0,0,3.272143425053336,7,0.2,0.06666666666666667,0.0,741.3274170258719,0.6807414297758236
303,0,0,14,14,292.32776325725234,450.4146332259713,0.26843688086065415,0.41360388725984504,15,1,9,5,3,1,20,2,10,8,0.5048367123205147,49.23712278150661,2.0008070891270298,91.70104781591161,0.0842066554783394,80.58419373394011,11.116854081971503,0.0,0,3.6785362538006683,7,0.2,0.06666666666666667,0.0,742.7423964832236,0.6820407681204992
305,0,0,14,14,294.73645678626696,448.5776937883787,0.27064872064854634,0.41191707418583906,15,1,9,5,3,1,20,2,10,8,0.49473997807410447,50.10238032587648,2.000564962388921,93.53506877222985,0.08589078858790619,80.24134927427453,13.293719497955323,0.0,0,4.064609441110634,7,0.2,0.06666666666666667,0.0,743.3141505746457,0.6825657948343854
307,0,0,14,14,296.62162361970815,446.9243547660484,0.2723798196691535,0.4103988565344797,15,1,9,5,3,1,20,2,10,8,0.4848451785126223,50.95033271935895,2.0003954736722447,95.40577014767445,0.08760860435966432,81.90330865559193,13.502461492082514,0.0,0,4.383878969055102,7,0.2,0.06666666666666667,0.0,743.5459783857566,0.6827786762036332
309,0,0,14,14,297.7305140935541,445.43625890326314,0.2733980845670837,0.4090323773216374,15,1,9,5,3,1,20,2,10,8,0.4751482749423699,51.031326064971765,2.0002768315705715,97.31388555062793,0.08936077644685761,85.6726686230626,11.64121692756532,0.0,0,4.734685020602349,7,0.2,0.06666666666666667,0.0,743.1667729968173,0.6824304618887211
311,0,0,14,14,299.0177683360335,444.0968843395896,0.27458013621307026,0.40780246495830086,15,1,9,5,3,1,20,2,10,8,0.46564530944352245,51.860699543672325,2.0001937820994,99.26016326164049,0.09114799197579475,83.51864588409467,15.741517377545822,0.0,0,5.067950769572232,7,0.2,0.06666666666666667,0.0,743.1146526756231,0.6823826011713712
313,0,0,14,14,300.04831075334107,442.89136115932706,0.2755264561555014,0.40669546479277047,15,1,9,5,3,1,20,2,10,8,0.45633240325465196,52.87348555279888,2.00013564746958,101.24536652687331,0.09297095181531066,87.31334485631044,13.932021670562854,0.0,0,5.05205323109362,7,0.2,0.06666666666666667,0.0,742.9396719126681,0.6822219209482718
315,0,0,14,14,300.8736289278187,441.8063062595204,0.2762843240843147,0.40569908747430705,15,1,9,5,3,1,20,2,10,8,0.44720575518955896,53.8660158417429,2.000094953228706,103.27027385741079,0.09483037085161689,84.95749825958734,18.312775597823446,0.0,0,5.084450569538939,7,0.2,0.06666666666666667,0.0,742.6799351873391,0.6819834115586217
317,0,0,14,14,300.7347500214567,440.8296747126245,0.2761567952446802,0.4048022724633834,15,1,9,5,3,1,20,2,10,8,0.4382616400857678,53.33869552490804,2.000066467260094,105.33567933455899,0.0967269782686492,84.71784867215916,20.61783066239981,0.0,0,5.115228041061993,7,0.2,0.06666666666666667,0.0,741.5644247340813,0.6809590677080636
319,1,0,13,14,301.2234453874324,439.95062597991387,0.2766055513199563,0.40399506517898426,15,1,9,5,3,1,20,2,10,8,0.8294964072840525,53.771921614409884,2.0000465270820658,107.44239292125016,0.09866151783402219,82.47272132188138,24.969671599368795,0.0,0,4.859466639008893,7,0.2,0.06666666666666667,0.0,741.1740713673462,0.6806006164989405
321,1,0,13,14,302.4546686467675,439.159403494457,0.27773615119078743,0.4032685064228255,15,1,9,5,4,1,20,2,10,8,0.9129064791383715,53.44648318212168,2.100032568957446,109.59124077967516,0.10063474819070263,80.43769033983696,29.153550439838188,0.0,0,4.616493307058448,7,0.26666666666666666,0.06666666666666667,0.0,741.6140721412246,0.681004657613613
